,Computers available,Departed wait queue,Patrons today,Patrons_waiting 1,Patrons_waiting 10,Patrons_waiting 2,Patrons_waiting 3,Patrons_waiting 4,Patrons_waiting 5,Patrons_waiting 6,Patrons_waiting 7,Patrons_waiting 8,Patrons_waiting 9,Utilization 1,Utilization 10,Utilization 2,Utilization 3,Utilization 4,Utilization 5,Utilization 6,Utilization 7,Utilization 8,Utilization 9,max wait duration,median wait duration,min wait duration,Inventory qty
2895,140,39,562,0,84,0,0,0,17,113,168,133,107,0.1,1.0,0.2,0.32142857142857145,0.6,1.0,1.0,1.0,0.9928571428571429,1.0,86.0,4.0,0.0,150
2896,142,22,508,0,53,0,0,0,0,47,110,95,75,0.09859154929577464,1.0,0.19718309859154928,0.2676056338028169,0.5704225352112676,0.823943661971831,0.9929577464788732,1.0,0.9929577464788732,1.0,89.0,6.0,0.0,150
2897,141,25,534,0,67,0,0,0,0,84,115,96,90,0.07092198581560284,1.0,0.19148936170212766,0.2695035460992908,0.624113475177305,0.9787234042553191,0.9929078014184397,0.9929078014184397,0.9929078014184397,1.0,85.0,7.0,0.0,150
2898,142,45,560,0,100,0,0,0,22,102,161,156,128,0.11971830985915492,1.0,0.2323943661971831,0.22535211267605634,0.6901408450704225,0.9929577464788732,1.0,1.0,1.0,0.9929577464788732,85.0,12.0,-1.0,150
2899,139,93,547,0,37,0,0,0,18,107,143,98,66,0.1079136690647482,1.0,0.14388489208633093,0.20863309352517986,0.60431654676259,1.0,1.0,1.0,0.9928057553956835,1.0,89.0,17.0,0.0,150
2900,140,22,502,0,58,0,0,0,0,57,115,93,78,0.06428571428571428,0.9928571428571429,0.1357142857142857,0.29285714285714287,0.5428571428571428,0.8214285714285714,0.9928571428571429,1.0,0.9928571428571429,1.0,88.0,0.0,0.0,150
2901,139,30,522,0,59,0,0,0,0,53,120,94,79,0.12949640287769784,1.0,0.2446043165467626,0.2733812949640288,0.5611510791366906,0.8633093525179856,0.9928057553956835,0.9928057553956835,1.0,1.0,80.0,7.0,0.0,150
2902,140,49,528,0,44,0,0,0,4,70,141,98,68,0.09285714285714286,1.0,0.19285714285714287,0.2,0.6142857142857143,1.0,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.9928571428571429,89.0,8.0,0.0,150
2903,140,36,514,0,44,0,0,0,0,56,96,88,64,0.12857142857142856,0.9928571428571429,0.14285714285714285,0.22857142857142856,0.5,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.9928571428571429,88.0,14.0,0.0,150
2904,140,55,531,0,39,0,0,0,0,66,116,93,67,0.12857142857142856,1.0,0.18571428571428572,0.2714285714285714,0.6928571428571428,0.8928571428571429,1.0,0.9928571428571429,1.0,1.0,89.0,2.0,0.0,150
2905,141,81,559,0,31,0,0,0,2,88,125,84,59,0.06382978723404255,0.9929078014184397,0.19148936170212766,0.2127659574468085,0.6099290780141844,0.9929078014184397,1.0,1.0,0.9929078014184397,1.0,89.0,13.0,0.0,150
2906,140,83,562,0,30,0,0,0,0,73,117,99,61,0.15,0.9928571428571429,0.15714285714285714,0.2571428571428571,0.6142857142857143,0.9142857142857143,0.9928571428571429,1.0,1.0,1.0,88.0,12.0,0.0,150
2907,141,59,564,0,26,0,0,0,2,74,136,78,58,0.06382978723404255,1.0,0.1347517730496454,0.2907801418439716,0.6524822695035462,0.9929078014184397,0.9929078014184397,0.9929078014184397,0.9929078014184397,0.9929078014184397,89.0,15.0,0.0,150
2908,140,56,544,0,79,0,0,0,0,70,125,118,105,0.09285714285714286,1.0,0.20714285714285716,0.18571428571428572,0.6214285714285714,0.9571428571428572,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.9928571428571429,86.0,10.0,0.0,150
2909,141,34,550,0,91,0,0,0,6,79,132,117,115,0.09219858156028368,0.9929078014184397,0.14893617021276595,0.2695035460992908,0.6453900709219859,0.9929078014184397,0.9929078014184397,0.9929078014184397,1.0,1.0,86.0,12.0,0.0,150
2910,141,16,514,0,89,0,0,0,0,52,129,119,115,0.10638297872340426,1.0,0.1276595744680851,0.2624113475177305,0.48936170212765956,0.8794326241134752,0.9929078014184397,1.0,1.0,0.9929078014184397,79.0,0.0,-1.0,150
2911,141,60,526,0,44,0,0,0,0,69,116,97,78,0.10638297872340426,1.0,0.14184397163120568,0.3262411347517731,0.6595744680851063,0.9290780141843972,0.9929078014184397,0.9929078014184397,0.9929078014184397,1.0,88.0,4.0,0.0,150
2912,142,59,566,0,75,0,0,0,15,110,154,124,91,0.1056338028169014,1.0,0.15492957746478872,0.2535211267605634,0.647887323943662,0.9929577464788732,1.0,0.9929577464788732,0.9929577464788732,1.0,89.0,15.0,0.0,150
2913,141,25,519,0,85,0,0,0,0,64,118,126,112,0.0851063829787234,1.0,0.16312056737588654,0.24113475177304963,0.5957446808510638,0.9645390070921985,0.9929078014184397,0.9929078014184397,0.9929078014184397,1.0,79.0,2.0,0.0,150
2914,141,95,544,0,47,0,0,0,6,82,118,97,73,0.07092198581560284,0.9929078014184397,0.14184397163120568,0.28368794326241137,0.6382978723404256,0.9929078014184397,0.9929078014184397,0.9929078014184397,1.0,1.0,89.0,21.0,0.0,150
2915,142,26,556,0,75,0,0,0,0,88,135,121,101,0.11267605633802817,0.9929577464788732,0.19014084507042253,0.2605633802816901,0.5985915492957746,0.9859154929577465,0.9929577464788732,0.9929577464788732,1.0,0.9929577464788732,89.0,7.0,0.0,150
2916,139,57,554,0,79,0,0,0,0,82,149,122,99,0.1223021582733813,1.0,0.2158273381294964,0.28776978417266186,0.5827338129496403,0.9568345323741008,0.9928057553956835,1.0,1.0,1.0,89.0,9.0,0.0,150
2917,140,23,531,0,80,0,0,0,10,87,128,116,101,0.12857142857142856,0.9928571428571429,0.18571428571428572,0.2642857142857143,0.6,1.0,0.9928571428571429,0.9928571428571429,1.0,0.9928571428571429,86.0,5.0,0.0,150
2918,141,47,524,0,47,0,0,0,0,48,115,94,69,0.09219858156028368,0.9929078014184397,0.15602836879432624,0.2553191489361702,0.6595744680851063,0.950354609929078,1.0,0.9929078014184397,1.0,1.0,88.0,7.0,0.0,150
2919,139,54,551,0,64,0,0,0,2,90,140,114,89,0.08633093525179857,0.9928057553956835,0.12949640287769784,0.1510791366906475,0.5683453237410072,1.0,1.0,1.0,1.0,1.0,89.0,12.0,0.0,150
2920,210,2,516,0,38,0,0,0,0,0,59,70,56,0.05714285714285714,1.0,0.10476190476190476,0.15714285714285714,0.4142857142857143,0.6190476190476191,0.9380952380952381,0.9952380952380953,0.9952380952380953,1.0,26.0,0.0,0.0,225
2921,209,0,507,0,38,0,0,0,0,0,41,40,36,0.09090909090909091,1.0,0.07177033492822966,0.1291866028708134,0.3923444976076555,0.5980861244019139,0.9282296650717703,1.0,1.0,1.0,2.0,0.0,0.0,225
2922,209,9,527,0,39,0,0,0,0,0,76,74,60,0.08133971291866028,1.0,0.0861244019138756,0.1722488038277512,0.3588516746411483,0.5550239234449761,0.9952153110047847,0.9952153110047847,0.9952153110047847,0.9952153110047847,89.0,0.0,0.0,225
2923,211,30,555,0,39,0,0,0,0,26,85,87,65,0.08530805687203792,1.0,0.10426540284360189,0.16113744075829384,0.4549763033175355,0.7867298578199052,0.995260663507109,0.995260663507109,1.0,0.995260663507109,85.0,0.0,0.0,225
2924,208,15,557,0,58,0,0,0,0,19,90,94,75,0.057692307692307696,1.0,0.1346153846153846,0.16346153846153846,0.4182692307692308,0.6730769230769231,1.0,1.0,1.0,1.0,60.0,0.0,0.0,225
2925,209,2,516,0,46,0,0,0,0,0,71,76,61,0.09569377990430622,1.0,0.10526315789473684,0.15311004784688995,0.3397129186602871,0.5980861244019139,1.0047846889952152,1.0,0.9952153110047847,1.0,29.0,0.0,0.0,225
2926,210,0,524,0,59,0,0,0,0,17,63,86,69,0.05714285714285714,1.0,0.09523809523809523,0.15714285714285714,0.38571428571428573,0.6523809523809524,1.0,0.9952380952380953,0.9952380952380953,0.9952380952380953,10.0,0.0,0.0,225
2927,209,12,529,0,36,0,0,0,0,0,59,69,57,0.05741626794258373,0.9952153110047847,0.10526315789473684,0.11961722488038277,0.3923444976076555,0.6507177033492823,0.9856459330143541,0.9952153110047847,0.9952153110047847,1.0,81.0,0.0,0.0,225
2928,211,0,529,0,59,0,0,0,0,0,63,77,67,0.052132701421800945,1.0,0.0995260663507109,0.12322274881516587,0.3791469194312796,0.5639810426540285,0.985781990521327,0.995260663507109,0.995260663507109,1.0,9.0,0.0,0.0,225
2929,209,0,511,0,49,0,0,0,0,2,64,74,62,0.09090909090909091,1.0,0.1291866028708134,0.15311004784688995,0.41148325358851673,0.6172248803827751,0.9952153110047847,1.0,0.9952153110047847,0.9952153110047847,13.0,0.0,0.0,225
2930,208,11,537,0,44,0,0,0,0,5,91,71,57,0.0625,1.0,0.1346153846153846,0.1778846153846154,0.40384615384615385,0.6826923076923077,0.9951923076923077,0.9951923076923077,0.9951923076923077,1.0,87.0,0.0,0.0,225
2931,210,0,553,0,58,0,0,0,0,20,69,78,69,0.03333333333333333,1.0,0.11904761904761904,0.20952380952380953,0.46190476190476193,0.6761904761904762,0.9952380952380953,0.9952380952380953,0.9952380952380953,0.9952380952380953,6.0,0.0,0.0,225
2932,208,10,543,0,59,0,0,0,0,8,85,85,81,0.11538461538461539,1.0,0.13942307692307693,0.1778846153846154,0.4326923076923077,0.6730769230769231,0.9951923076923077,1.0,1.0,0.9951923076923077,83.0,0.0,0.0,225
2933,212,7,528,0,44,0,0,0,0,0,61,74,64,0.07075471698113207,0.9952830188679245,0.07075471698113207,0.13679245283018868,0.36792452830188677,0.660377358490566,0.9905660377358491,0.9952830188679245,0.9952830188679245,0.9952830188679245,80.0,0.0,0.0,225
2934,212,0,508,0,28,0,0,0,0,0,34,52,48,0.06132075471698113,1.0,0.08962264150943396,0.11320754716981132,0.33962264150943394,0.5754716981132075,0.8773584905660378,0.9952830188679245,1.0,0.9952830188679245,9.0,0.0,0.0,225
2935,211,22,524,0,17,0,0,0,0,1,54,55,36,0.08056872037914692,0.995260663507109,0.0947867298578199,0.14691943127962084,0.35545023696682465,0.6350710900473934,0.995260663507109,1.0,1.0,0.995260663507109,89.0,0.0,0.0,225
2936,208,2,520,0,58,0,0,0,0,0,65,81,78,0.04326923076923077,1.0,0.08173076923076923,0.16346153846153846,0.3942307692307692,0.6057692307692307,0.9423076923076923,0.9951923076923077,1.0,0.9951923076923077,22.0,0.0,0.0,225
2937,208,5,545,0,48,0,0,0,0,3,68,75,71,0.12980769230769232,0.9951923076923077,0.14423076923076922,0.20673076923076922,0.34134615384615385,0.6778846153846154,0.9951923076923077,1.0,0.9951923076923077,0.9951923076923077,78.0,0.0,0.0,225
2938,209,8,558,0,60,0,0,0,0,28,93,99,79,0.0861244019138756,1.0,0.11961722488038277,0.18660287081339713,0.40669856459330145,0.69377990430622,1.0,1.0,1.0,0.9952153110047847,78.0,0.0,0.0,225
2939,209,0,508,0,21,0,0,0,0,0,34,43,38,0.07655502392344497,1.0,0.14832535885167464,0.1722488038277512,0.3588516746411483,0.5550239234449761,0.9043062200956937,0.9952153110047847,0.9952153110047847,1.0,18.0,0.0,0.0,225
2940,210,0,511,0,39,0,0,0,0,0,56,66,56,0.1,1.0,0.1523809523809524,0.1380952380952381,0.37142857142857144,0.6,1.0047619047619047,0.9952380952380953,1.0,1.0,13.0,0.0,0.0,225
2941,209,0,530,0,49,0,0,0,0,0,53,76,73,0.09090909090909091,1.0,0.07655502392344497,0.1339712918660287,0.35406698564593303,0.5502392344497608,0.9856459330143541,0.9952153110047847,0.9952153110047847,1.0,16.0,0.0,0.0,225
2942,211,5,541,0,44,0,0,0,0,9,61,71,68,0.10426540284360189,0.995260663507109,0.16113744075829384,0.1895734597156398,0.3933649289099526,0.6587677725118484,1.0,1.0,1.0,0.995260663507109,53.0,0.0,0.0,225
2943,210,0,520,0,35,0,0,0,0,0,37,56,57,0.06666666666666667,1.0,0.14761904761904762,0.20952380952380953,0.4238095238095238,0.7047619047619048,0.9809523809523809,0.9952380952380953,0.9952380952380953,1.0,16.0,0.0,0.0,225
2944,212,8,523,0,47,0,0,0,0,11,70,79,65,0.08490566037735849,0.9952830188679245,0.13679245283018868,0.16037735849056603,0.41037735849056606,0.7216981132075472,0.9952830188679245,1.0,1.0,1.0,84.0,0.0,0.0,225
2945,211,15,558,0,45,0,0,0,0,4,72,80,65,0.10900473933649289,0.995260663507109,0.10900473933649289,0.17061611374407584,0.33175355450236965,0.6729857819905213,0.995260663507109,1.0,1.0,1.0,82.0,0.0,0.0,225
2946,211,0,508,0,33,0,0,0,0,0,56,60,48,0.06635071090047394,1.0,0.09004739336492891,0.16113744075829384,0.36492890995260663,0.6635071090047393,0.933649289099526,0.995260663507109,1.0,1.0,9.0,0.0,0.0,225
2947,211,2,539,0,66,0,0,0,0,0,79,94,89,0.04265402843601896,1.0,0.0995260663507109,0.13270142180094788,0.3175355450236967,0.6350710900473934,0.9715639810426541,0.995260663507109,1.0,1.0,83.0,0.0,0.0,225
2948,211,17,539,0,10,0,0,0,0,0,46,44,35,0.08530805687203792,1.0,0.13744075829383887,0.1943127962085308,0.36018957345971564,0.5450236966824644,0.985781990521327,0.995260663507109,0.995260663507109,1.0,76.0,0.0,0.0,225
2949,209,0,519,0,52,0,0,0,0,8,56,79,62,0.06698564593301436,1.0,0.10047846889952153,0.10526315789473684,0.3588516746411483,0.5741626794258373,1.0,0.9952153110047847,0.9952153110047847,1.0,5.0,0.0,0.0,225
2950,211,0,514,0,29,0,0,0,0,0,41,55,46,0.08056872037914692,1.0,0.15165876777251186,0.13744075829383887,0.35071090047393366,0.6445497630331753,1.0,0.995260663507109,1.0,1.0,16.0,0.0,0.0,225
2951,212,12,529,0,39,0,0,0,0,4,63,66,58,0.07075471698113207,0.9952830188679245,0.08490566037735849,0.1650943396226415,0.419811320754717,0.6509433962264151,0.9952830188679245,1.0,1.0,1.0,86.0,0.0,0.0,225
2952,212,0,495,0,21,0,0,0,0,0,34,36,32,0.04716981132075472,1.0,0.09433962264150944,0.17452830188679244,0.4009433962264151,0.5849056603773585,0.910377358490566,1.0,0.9952830188679245,1.0,3.0,0.0,0.0,225
2953,208,6,567,0,75,0,0,0,0,34,97,105,96,0.07692307692307693,1.0,0.13942307692307693,0.1875,0.4519230769230769,0.6778846153846154,0.9951923076923077,0.9951923076923077,1.0,1.0,82.0,0.0,0.0,225
2954,212,0,544,0,72,0,0,0,0,19,89,94,85,0.07547169811320754,1.0,0.12735849056603774,0.15566037735849056,0.3490566037735849,0.6462264150943396,0.9952830188679245,0.9952830188679245,0.9952830188679245,1.0,16.0,0.0,0.0,225
2955,210,2,512,0,37,0,0,0,0,0,43,69,56,0.05714285714285714,1.0,0.12380952380952381,0.11904761904761904,0.319047619047619,0.5142857142857142,0.9142857142857143,0.9952380952380953,1.0,0.9952380952380953,26.0,0.0,0.0,225
2956,209,11,515,0,18,0,0,0,0,0,52,47,41,0.0861244019138756,1.0,0.13875598086124402,0.16267942583732056,0.33014354066985646,0.6220095693779905,0.9665071770334929,0.9952153110047847,1.0,0.9952153110047847,63.0,0.0,0.0,225
2957,210,1,520,0,47,0,0,0,0,0,66,77,67,0.08095238095238096,0.9952380952380953,0.07142857142857142,0.17142857142857143,0.35714285714285715,0.6523809523809524,1.0,0.9952380952380953,0.9952380952380953,0.9952380952380953,45.0,0.0,0.0,225
2958,208,0,544,0,73,0,0,0,0,0,79,91,87,0.08653846153846154,1.0,0.11057692307692307,0.1778846153846154,0.38461538461538464,0.5817307692307693,0.9759615384615384,0.9951923076923077,1.0,0.9951923076923077,12.0,0.0,0.0,225
2959,210,8,543,0,57,0,0,0,0,13,81,88,79,0.0761904761904762,1.0,0.12857142857142856,0.14761904761904762,0.4,0.7,0.9952380952380953,0.9952380952380953,1.0,0.9952380952380953,68.0,0.0,0.0,225
2960,212,1,537,0,54,0,0,0,0,7,80,84,72,0.06132075471698113,1.0,0.1320754716981132,0.1320754716981132,0.2971698113207547,0.6273584905660378,0.9952830188679245,0.9952830188679245,1.0,0.9952830188679245,76.0,0.0,0.0,225
2961,209,2,531,0,50,0,0,0,0,2,65,77,72,0.10047846889952153,1.0,0.10526315789473684,0.16267942583732056,0.41626794258373206,0.6602870813397129,1.0,1.0,0.9952153110047847,0.9952153110047847,85.0,0.0,0.0,225
2962,210,15,507,0,23,0,0,0,0,0,60,56,42,0.05714285714285714,1.0,0.12857142857142856,0.1619047619047619,0.4523809523809524,0.6095238095238096,1.0047619047619047,1.0,1.0,0.9952380952380953,76.0,0.0,0.0,225
2963,208,0,513,0,25,0,0,0,0,0,40,43,42,0.10096153846153846,1.0,0.08173076923076923,0.16826923076923078,0.3317307692307692,0.5384615384615384,0.9278846153846154,1.0,1.0,0.9951923076923077,10.0,0.0,0.0,225
2964,211,1,541,0,65,0,0,0,0,7,78,86,87,0.04739336492890995,1.0,0.11848341232227488,0.1943127962085308,0.45023696682464454,0.6824644549763034,1.0,0.995260663507109,1.0,0.995260663507109,71.0,0.0,0.0,225
2965,210,9,536,0,42,0,0,0,0,15,71,70,61,0.09523809523809523,0.9952380952380953,0.14761904761904762,0.19523809523809524,0.38095238095238093,0.6095238095238096,0.9952380952380953,1.0,1.0,1.0,66.0,0.0,0.0,225
2966,212,8,496,0,4,0,0,0,0,0,28,36,29,0.05188679245283019,1.0,0.08962264150943396,0.10849056603773585,0.41509433962264153,0.6415094339622641,0.9386792452830188,0.9952830188679245,0.9952830188679245,0.9952830188679245,88.0,0.0,0.0,225
2967,211,13,519,0,22,0,0,0,0,0,54,43,40,0.09004739336492891,0.995260663507109,0.16113744075829384,0.17061611374407584,0.44549763033175355,0.7061611374407583,0.976303317535545,0.995260663507109,1.0,1.0,89.0,0.0,0.0,225
2968,212,9,549,0,51,0,0,0,0,1,69,96,83,0.06132075471698113,1.0,0.09433962264150944,0.13679245283018868,0.3584905660377358,0.6037735849056604,0.9952830188679245,0.9952830188679245,0.9952830188679245,0.9952830188679245,85.0,0.0,0.0,225
2969,211,1,523,0,50,0,0,0,0,0,70,78,74,0.05687203791469194,1.0,0.09004739336492891,0.2037914691943128,0.35071090047393366,0.6350710900473934,1.009478672985782,1.0,1.0,0.995260663507109,60.0,0.0,0.0,225
2970,211,4,544,0,53,0,0,0,0,0,66,85,78,0.07109004739336493,0.995260663507109,0.15165876777251186,0.22748815165876776,0.35071090047393366,0.6824644549763034,0.981042654028436,0.995260663507109,0.995260663507109,1.0,23.0,0.0,0.0,225
2971,208,16,541,0,33,0,0,0,0,10,77,72,65,0.052884615384615384,1.0,0.11057692307692307,0.20192307692307693,0.34615384615384615,0.6105769230769231,1.0,1.0,0.9951923076923077,0.9951923076923077,87.0,0.0,0.0,225
2972,208,14,559,0,59,0,0,0,0,9,90,90,78,0.03365384615384615,0.9951923076923077,0.10096153846153846,0.11538461538461539,0.4375,0.6634615384615384,0.9951923076923077,1.0,1.0,0.9951923076923077,83.0,0.0,0.0,225
2973,209,21,524,0,20,0,0,0,0,0,44,65,45,0.11004784688995216,1.0,0.12440191387559808,0.15789473684210525,0.39712918660287083,0.5789473684210527,0.9282296650717703,0.9952153110047847,0.9952153110047847,0.9952153110047847,87.0,0.0,0.0,225
2974,210,4,507,0,46,0,0,0,0,0,51,71,63,0.04285714285714286,1.0,0.10476190476190476,0.10476190476190476,0.3761904761904762,0.6238095238095238,0.9619047619047619,0.9952380952380953,0.9952380952380953,0.9952380952380953,80.0,0.0,0.0,225
2975,210,0,502,0,38,0,0,0,0,0,42,35,38,0.04285714285714286,1.0,0.08095238095238096,0.19523809523809524,0.37142857142857144,0.5285714285714286,0.9904761904761905,1.0,0.9952380952380953,0.9952380952380953,1.0,0.0,0.0,225
2976,210,2,518,0,29,0,0,0,0,0,47,57,44,0.07142857142857142,1.0,0.09047619047619047,0.18095238095238095,0.35714285714285715,0.6238095238095238,0.8809523809523809,1.0,0.9952380952380953,1.0,81.0,0.0,0.0,225
2977,210,5,517,0,45,0,0,0,0,0,56,71,69,0.08571428571428572,1.0,0.12380952380952381,0.15714285714285714,0.35714285714285715,0.6238095238095238,0.9666666666666667,1.0,1.0,1.0,64.0,0.0,0.0,225
2978,211,6,537,0,35,0,0,0,0,0,55,62,60,0.08530805687203792,0.995260663507109,0.0995260663507109,0.10900473933649289,0.36018957345971564,0.6540284360189573,0.990521327014218,0.995260663507109,1.0,1.0,89.0,0.0,0.0,225
2979,209,11,531,0,43,0,0,0,0,2,69,74,63,0.06698564593301436,1.0,0.10047846889952153,0.15789473684210525,0.39712918660287083,0.6698564593301436,0.9952153110047847,0.9952153110047847,0.9952153110047847,0.9952153110047847,76.0,0.0,0.0,225
2980,209,7,502,0,27,0,0,0,0,0,46,50,45,0.06220095693779904,0.9952153110047847,0.06698564593301436,0.15311004784688995,0.36363636363636365,0.5933014354066986,0.937799043062201,0.9952153110047847,0.9952153110047847,1.0,72.0,0.0,0.0,225
2981,209,1,546,0,55,0,0,0,0,0,63,79,66,0.11961722488038277,1.0,0.15789473684210525,0.17703349282296652,0.3923444976076555,0.5741626794258373,1.0,1.0,0.9952153110047847,1.0,58.0,0.0,0.0,225
2982,212,7,541,0,49,0,0,0,0,0,61,83,75,0.07547169811320754,0.9952830188679245,0.09905660377358491,0.17452830188679244,0.41509433962264153,0.6462264150943396,0.9575471698113207,0.9952830188679245,0.9952830188679245,1.0,85.0,0.0,0.0,225
2983,212,0,529,0,46,0,0,0,0,0,55,64,66,0.05660377358490566,1.0,0.06132075471698113,0.12735849056603774,0.3160377358490566,0.6037735849056604,1.0,1.0,1.0,1.0,13.0,0.0,0.0,225
2984,211,0,516,0,28,0,0,0,0,0,33,50,47,0.0947867298578199,1.0,0.12796208530805686,0.18009478672985782,0.36018957345971564,0.5355450236966824,0.7962085308056872,1.0,0.995260663507109,0.995260663507109,11.0,0.0,0.0,225
2985,209,5,563,0,66,0,0,0,0,25,96,99,91,0.05263157894736842,1.0,0.08133971291866028,0.215311004784689,0.37799043062200954,0.7751196172248804,0.9952153110047847,1.0,0.9952153110047847,0.9952153110047847,71.0,0.0,0.0,225
2986,212,0,525,0,47,0,0,0,0,0,58,62,56,0.07075471698113207,1.0,0.09433962264150944,0.1320754716981132,0.3584905660377358,0.6037735849056604,0.9575471698113207,0.9952830188679245,1.0,0.9952830188679245,3.0,0.0,0.0,225
2987,211,12,540,0,34,0,0,0,0,0,49,70,60,0.07109004739336493,1.0,0.11374407582938388,0.1895734597156398,0.44075829383886256,0.6729857819905213,0.943127962085308,1.0,1.0,0.995260663507109,88.0,0.0,0.0,225
2988,212,3,524,0,48,0,0,0,0,0,49,71,69,0.07075471698113207,1.0,0.14150943396226415,0.19811320754716982,0.4009433962264151,0.5613207547169812,0.9764150943396226,0.9952830188679245,1.0,1.0,45.0,0.0,0.0,225
2989,212,6,568,0,71,0,0,0,0,38,96,114,98,0.08018867924528301,1.0,0.09905660377358491,0.14150943396226415,0.42924528301886794,0.6933962264150944,0.9952830188679245,1.0,0.9952830188679245,1.0,78.0,0.0,0.0,225
2990,210,9,541,0,39,0,0,0,0,5,68,70,56,0.09523809523809523,1.0,0.18095238095238095,0.2,0.4238095238095238,0.7095238095238096,0.9952380952380953,0.9952380952380953,0.9952380952380953,1.0,66.0,0.0,0.0,225
2991,210,6,563,0,72,0,0,0,0,13,91,101,91,0.08095238095238096,0.9952380952380953,0.09523809523809523,0.17142857142857143,0.40476190476190477,0.6571428571428571,0.9952380952380953,1.0,0.9952380952380953,0.9952380952380953,83.0,0.0,0.0,225
2992,212,29,562,0,32,0,0,0,0,16,79,89,55,0.09433962264150944,0.9952830188679245,0.14150943396226415,0.18396226415094338,0.419811320754717,0.7641509433962265,0.9952830188679245,1.0,0.9952830188679245,0.9952830188679245,75.0,0.0,0.0,225
2993,212,2,510,0,30,0,0,0,0,0,43,63,58,0.06132075471698113,1.0,0.08962264150943396,0.09433962264150944,0.2688679245283019,0.5707547169811321,0.9528301886792453,1.0,0.9952830188679245,0.9952830188679245,85.0,0.0,0.0,225
2994,208,0,489,0,19,0,0,0,0,0,32,41,35,0.07211538461538461,1.0,0.15865384615384615,0.18269230769230768,0.34615384615384615,0.4951923076923077,0.8653846153846154,0.9951923076923077,1.0,0.9951923076923077,18.0,0.0,0.0,225
2995,211,7,544,0,54,0,0,0,0,6,71,76,74,0.08056872037914692,0.995260663507109,0.15639810426540285,0.22274881516587677,0.45023696682464454,0.6872037914691943,1.0,0.995260663507109,1.0,0.995260663507109,61.0,0.0,0.0,225
2996,210,26,548,0,22,0,0,0,0,11,67,70,44,0.06666666666666667,1.0,0.1,0.14285714285714285,0.36666666666666664,0.6904761904761905,1.0,0.9952380952380953,0.9952380952380953,1.0,82.0,0.0,0.0,225
2997,212,2,529,0,51,0,0,0,0,33,79,83,70,0.05188679245283019,1.0,0.08018867924528301,0.16037735849056603,0.39622641509433965,0.6556603773584906,1.0,1.0,0.9952830188679245,1.0,83.0,0.0,0.0,225
2998,209,0,497,0,27,0,0,0,0,0,30,49,42,0.05263157894736842,1.0,0.10047846889952153,0.1339712918660287,0.3157894736842105,0.5741626794258373,0.9186602870813397,0.9952153110047847,1.0,1.0,7.0,0.0,0.0,225
2999,209,1,524,0,53,0,0,0,0,0,53,76,75,0.0430622009569378,0.9952153110047847,0.09569377990430622,0.14354066985645933,0.3014354066985646,0.5741626794258373,0.9138755980861244,0.9952153110047847,0.9952153110047847,1.0,28.0,0.0,0.0,225
3000,211,0,511,0,28,0,0,0,0,0,37,45,44,0.061611374407582936,1.0,0.13744075829383887,0.15165876777251186,0.32701421800947866,0.5450236966824644,0.9052132701421801,0.995260663507109,0.995260663507109,1.0,10.0,0.0,0.0,225
3001,211,0,510,0,54,0,0,0,0,0,78,72,70,0.04739336492890995,1.0,0.0947867298578199,0.09004739336492891,0.3412322274881517,0.6066350710900474,0.985781990521327,0.995260663507109,0.995260663507109,0.995260663507109,20.0,0.0,0.0,225
3002,210,1,514,0,36,0,0,0,0,0,56,62,48,0.1,1.0,0.13333333333333333,0.18571428571428572,0.34285714285714286,0.6190476190476191,1.0,1.0,0.9952380952380953,0.9952380952380953,81.0,0.0,0.0,225
3003,212,0,493,0,18,0,0,0,0,0,20,38,41,0.06132075471698113,1.0,0.09905660377358491,0.16037735849056603,0.3160377358490566,0.5990566037735849,0.8679245283018868,1.0,0.9952830188679245,0.9952830188679245,11.0,0.0,0.0,225
3004,212,8,512,0,15,0,0,0,0,0,45,45,33,0.0660377358490566,1.0,0.1179245283018868,0.18867924528301888,0.42452830188679247,0.6509433962264151,0.9245283018867925,0.9952830188679245,1.0,1.0,69.0,0.0,0.0,225
3005,208,0,532,0,55,0,0,0,0,0,60,83,78,0.04807692307692308,1.0,0.07692307692307693,0.09615384615384616,0.375,0.5913461538461539,1.0,0.9951923076923077,1.0,0.9951923076923077,17.0,0.0,0.0,225
3006,210,2,513,0,38,0,0,0,0,0,39,58,54,0.07142857142857142,0.9952380952380953,0.07142857142857142,0.1619047619047619,0.36666666666666664,0.5380952380952381,0.8714285714285714,0.9952380952380953,0.9952380952380953,0.9952380952380953,37.0,0.0,0.0,225
3007,209,0,547,0,60,0,0,0,0,18,77,84,84,0.05741626794258373,1.0,0.12440191387559808,0.20574162679425836,0.507177033492823,0.7894736842105263,0.9952153110047847,0.9952153110047847,0.9952153110047847,1.0,16.0,0.0,0.0,225
3008,211,0,514,0,37,0,0,0,0,0,38,53,50,0.037914691943127965,1.0,0.12796208530805686,0.16113744075829384,0.33649289099526064,0.5971563981042654,0.8767772511848341,0.995260663507109,1.0,0.995260663507109,7.0,0.0,0.0,225
