,Computers available,Departed wait queue,Patrons today,Patrons_waiting 1,Patrons_waiting 10,Patrons_waiting 2,Patrons_waiting 3,Patrons_waiting 4,Patrons_waiting 5,Patrons_waiting 6,Patrons_waiting 7,Patrons_waiting 8,Patrons_waiting 9,Utilization 1,Utilization 10,Utilization 2,Utilization 3,Utilization 4,Utilization 5,Utilization 6,Utilization 7,Utilization 8,Utilization 9,max wait duration,median wait duration,min wait duration,Inventory qty
226,210,0,519,0,55,0,0,0,0,7,64,72,70,0.047619047619047616,0.9761904761904762,0.1,0.1523809523809524,0.44761904761904764,0.6952380952380952,0.9952380952380953,0.9952380952380953,0.9952380952380953,1.0,22.0,0.0,0.0,225
227,210,0,521,0,64,0,0,0,0,8,71,79,74,0.08095238095238096,0.9476190476190476,0.1523809523809524,0.17142857142857143,0.3333333333333333,0.5714285714285714,0.9952380952380953,1.0,0.9952380952380953,0.9952380952380953,20.0,0.0,0.0,225
228,210,0,500,0,32,0,0,0,0,0,34,42,40,0.05238095238095238,0.9571428571428572,0.10952380952380952,0.14761904761904762,0.4095238095238095,0.580952380952381,0.919047619047619,0.9952380952380953,0.9952380952380953,0.9952380952380953,9.0,0.0,0.0,225
229,208,0,523,0,56,0,0,0,0,0,50,61,56,0.08653846153846154,0.8990384615384616,0.1201923076923077,0.16346153846153846,0.40384615384615385,0.5865384615384616,0.9423076923076923,0.9951923076923077,0.9951923076923077,0.9951923076923077,11.0,0.0,0.0,225
230,212,0,516,0,48,0,0,0,0,0,50,61,58,0.07547169811320754,0.9386792452830188,0.16981132075471697,0.14622641509433962,0.37264150943396224,0.589622641509434,0.9056603773584906,0.9952830188679245,0.9952830188679245,1.0,20.0,0.0,0.0,225
231,208,0,547,0,89,0,0,0,0,33,93,108,109,0.0625,1.0,0.09615384615384616,0.1778846153846154,0.47596153846153844,0.7692307692307693,0.9951923076923077,1.0,0.9951923076923077,0.9951923076923077,21.0,0.0,0.0,225
232,210,2,514,0,69,0,0,0,0,7,76,72,69,0.06190476190476191,0.9285714285714286,0.11428571428571428,0.14285714285714285,0.32857142857142857,0.6095238095238096,0.9952380952380953,1.0,0.9952380952380953,0.9952380952380953,83.0,0.0,0.0,225
233,212,4,526,0,38,0,0,0,0,4,72,60,58,0.04245283018867924,0.9858490566037735,0.06132075471698113,0.14150943396226415,0.37264150943396224,0.6509433962264151,0.9952830188679245,0.9952830188679245,1.0,0.9952830188679245,56.0,0.0,0.0,225
234,210,0,544,0,62,0,0,0,0,12,78,88,81,0.0761904761904762,1.0,0.11904761904761904,0.20476190476190476,0.4380952380952381,0.6714285714285714,0.9952380952380953,0.9952380952380953,0.9952380952380953,0.9952380952380953,17.0,0.0,0.0,225
235,210,22,527,0,34,0,0,0,0,0,51,68,58,0.09523809523809523,0.9809523809523809,0.08095238095238096,0.1761904761904762,0.37142857142857144,0.5904761904761905,0.9619047619047619,0.9952380952380953,1.0,0.9952380952380953,89.0,0.0,0.0,225
236,212,7,560,0,80,0,0,0,0,18,85,87,80,0.1320754716981132,0.8773584905660378,0.1179245283018868,0.1792452830188679,0.419811320754717,0.6462264150943396,0.9952830188679245,0.9952830188679245,1.0,0.9811320754716981,62.0,0.0,0.0,225
237,209,3,519,0,51,0,0,0,0,0,39,61,54,0.08133971291866028,0.8995215311004785,0.14832535885167464,0.1674641148325359,0.3588516746411483,0.5980861244019139,0.9234449760765551,0.9952153110047847,1.0,0.9952153110047847,56.0,0.0,0.0,225
238,212,9,551,0,60,0,0,0,0,13,78,88,80,0.08018867924528301,0.9669811320754716,0.16037735849056603,0.17452830188679244,0.39622641509433965,0.7264150943396226,0.9952830188679245,0.9952830188679245,0.9952830188679245,0.9952830188679245,84.0,0.0,0.0,225
239,212,0,531,0,67,0,0,0,0,11,69,74,72,0.09433962264150944,0.9528301886792453,0.10377358490566038,0.14622641509433962,0.41037735849056606,0.6556603773584906,1.0,0.9952830188679245,1.0,1.0,18.0,0.0,0.0,225
240,210,23,548,0,63,0,0,0,0,29,103,94,75,0.047619047619047616,0.9428571428571428,0.06190476190476191,0.12380952380952381,0.38095238095238093,0.7047619047619048,0.9952380952380953,1.0,1.0,0.9904761904761905,82.0,0.0,0.0,225
241,212,0,520,0,65,0,0,0,0,2,63,69,65,0.07547169811320754,0.8962264150943396,0.10849056603773585,0.17452830188679244,0.3490566037735849,0.5235849056603774,0.9952830188679245,0.9952830188679245,1.0,1.0,13.0,0.0,0.0,225
242,209,0,510,0,43,0,0,0,0,5,54,62,50,0.08133971291866028,0.9712918660287081,0.11483253588516747,0.1722488038277512,0.37320574162679426,0.6555023923444976,0.9952153110047847,1.0,0.9952153110047847,0.9952153110047847,10.0,0.0,0.0,225
243,208,0,522,0,50,0,0,0,0,2,63,69,65,0.04326923076923077,1.0,0.125,0.14423076923076922,0.33653846153846156,0.625,0.9951923076923077,0.9951923076923077,0.9951923076923077,0.9951923076923077,12.0,0.0,0.0,225
244,211,7,510,0,38,0,0,0,0,0,60,60,43,0.08056872037914692,0.9383886255924171,0.13270142180094788,0.1895734597156398,0.45023696682464454,0.6350710900473934,0.9715639810426541,1.0,1.0,0.995260663507109,72.0,0.0,0.0,225
245,211,1,567,0,86,0,0,0,0,17,98,100,97,0.06635071090047394,0.966824644549763,0.18009478672985782,0.23222748815165878,0.4218009478672986,0.7156398104265402,0.995260663507109,0.995260663507109,1.0,1.0,28.0,0.0,0.0,225
246,209,0,514,0,61,0,0,0,0,2,54,59,61,0.07655502392344497,0.9090909090909091,0.11961722488038277,0.17703349282296652,0.3875598086124402,0.631578947368421,1.0,0.9952153110047847,0.9952153110047847,0.9952153110047847,7.0,0.0,0.0,225
247,209,0,503,0,28,0,0,0,0,0,36,48,42,0.06698564593301436,0.9712918660287081,0.11961722488038277,0.14354066985645933,0.28708133971291866,0.5550239234449761,0.84688995215311,0.9952153110047847,0.9952153110047847,1.0,11.0,0.0,0.0,225
248,211,21,520,0,29,0,0,0,0,0,66,54,41,0.07582938388625593,0.957345971563981,0.12322274881516587,0.15165876777251186,0.4786729857819905,0.6445497630331753,0.9715639810426541,0.995260663507109,0.995260663507109,0.990521327014218,85.0,0.0,0.0,225
249,209,7,535,0,39,0,0,0,0,1,69,80,59,0.07655502392344497,0.9952153110047847,0.07177033492822966,0.10526315789473684,0.36363636363636365,0.5741626794258373,1.0,1.0,1.0,1.0,88.0,0.0,0.0,225
250,212,1,521,0,61,0,0,0,0,0,58,85,70,0.09433962264150944,0.9528301886792453,0.1320754716981132,0.14622641509433962,0.41037735849056606,0.5849056603773585,0.9481132075471698,1.0,1.0,0.9952830188679245,79.0,0.0,0.0,225
251,211,0,525,0,47,0,0,0,0,0,50,68,59,0.06635071090047394,0.995260663507109,0.14691943127962084,0.1848341232227488,0.45023696682464454,0.6303317535545023,0.995260663507109,0.995260663507109,0.995260663507109,1.0,16.0,0.0,0.0,225
252,210,0,523,0,63,0,0,0,0,6,66,75,69,0.0761904761904762,0.9476190476190476,0.10952380952380952,0.14285714285714285,0.3380952380952381,0.6571428571428571,0.9952380952380953,0.9952380952380953,0.9952380952380953,0.9952380952380953,18.0,0.0,0.0,225
253,211,0,538,0,62,0,0,0,0,0,62,75,74,0.061611374407582936,0.976303317535545,0.08530805687203792,0.0995260663507109,0.2985781990521327,0.5402843601895735,0.9004739336492891,0.995260663507109,0.995260663507109,1.0,12.0,0.0,0.0,225
254,212,8,524,0,40,0,0,0,0,0,54,66,60,0.0660377358490566,0.9952830188679245,0.14150943396226415,0.13679245283018868,0.3443396226415094,0.5990566037735849,0.9622641509433962,1.0,1.0,0.9952830188679245,87.0,0.0,0.0,225
255,209,10,541,0,74,0,0,0,0,6,75,89,74,0.07655502392344497,0.8803827751196173,0.10526315789473684,0.18181818181818182,0.3875598086124402,0.6602870813397129,1.0,0.9952153110047847,1.0,0.9952153110047847,79.0,0.0,0.0,225
256,210,11,539,0,63,0,0,0,0,0,71,92,88,0.08095238095238096,1.0,0.08571428571428572,0.16666666666666666,0.3761904761904762,0.6428571428571429,1.0,0.9952380952380953,0.9952380952380953,0.9952380952380953,86.0,0.0,0.0,225
257,209,0,510,0,41,0,0,0,0,0,39,54,50,0.10526315789473684,0.9760765550239234,0.0861244019138756,0.12440191387559808,0.3875598086124402,0.5980861244019139,0.8995215311004785,0.9952153110047847,0.9952153110047847,0.9952153110047847,6.0,0.0,0.0,225
258,211,0,523,0,63,0,0,0,0,0,54,66,67,0.0995260663507109,0.9289099526066351,0.11848341232227488,0.13744075829383887,0.3080568720379147,0.5071090047393365,0.9241706161137441,0.995260663507109,0.995260663507109,0.995260663507109,16.0,0.0,0.0,225
259,211,0,516,0,69,0,0,0,0,0,67,77,69,0.09004739336492891,0.919431279620853,0.14691943127962084,0.1895734597156398,0.3459715639810427,0.6492890995260664,0.966824644549763,1.0,1.0,0.981042654028436,17.0,0.0,0.0,225
260,212,0,491,0,27,0,0,0,0,0,15,26,32,0.05660377358490566,0.9198113207547169,0.12264150943396226,0.1320754716981132,0.3018867924528302,0.5471698113207547,0.8490566037735849,1.0,0.9952830188679245,0.9952830188679245,15.0,0.0,0.0,225
261,209,0,542,0,57,0,0,0,0,21,75,88,76,0.0861244019138756,0.9952153110047847,0.1339712918660287,0.20574162679425836,0.47368421052631576,0.6602870813397129,0.9952153110047847,1.0,0.9952153110047847,1.0,29.0,0.0,0.0,225
262,208,6,558,0,45,0,0,0,0,9,81,77,67,0.09134615384615384,0.9855769230769231,0.16346153846153846,0.17307692307692307,0.42788461538461536,0.6875,0.9951923076923077,0.9951923076923077,1.0,0.9951923076923077,89.0,0.0,0.0,225
263,212,11,512,0,37,0,0,0,0,0,65,62,37,0.07547169811320754,0.9292452830188679,0.09905660377358491,0.16037735849056603,0.3632075471698113,0.6084905660377359,0.9339622641509434,0.9952830188679245,1.0,1.0,78.0,0.0,0.0,225
264,210,27,549,0,41,0,0,0,0,6,69,80,66,0.09523809523809523,0.9857142857142858,0.15714285714285714,0.19047619047619047,0.4666666666666667,0.6952380952380952,1.0,0.9952380952380953,1.0,0.9952380952380953,85.0,0.0,0.0,225
265,209,0,510,0,56,0,0,0,0,0,70,75,69,0.05263157894736842,0.9808612440191388,0.0861244019138756,0.1291866028708134,0.3349282296650718,0.6172248803827751,0.9952153110047847,0.9952153110047847,0.9952153110047847,0.9856459330143541,13.0,0.0,0.0,225
266,209,4,533,0,76,0,0,0,0,15,75,92,86,0.06220095693779904,0.9521531100478469,0.07655502392344497,0.14832535885167464,0.37320574162679426,0.6555023923444976,1.0,0.9952153110047847,0.9952153110047847,0.9952153110047847,84.0,0.0,0.0,225
267,210,5,538,0,56,0,0,0,0,6,74,85,70,0.06190476190476191,0.9619047619047619,0.1380952380952381,0.17142857142857143,0.45714285714285713,0.6761904761904762,1.0,1.0,1.0,0.9904761904761905,86.0,0.0,0.0,225
268,212,2,532,0,48,0,0,0,0,3,55,70,64,0.06132075471698113,0.9811320754716981,0.11320754716981132,0.12735849056603774,0.3915094339622642,0.6226415094339622,0.9952830188679245,0.9952830188679245,0.9952830188679245,0.9952830188679245,61.0,0.0,0.0,225
269,211,1,539,0,86,0,0,0,0,7,83,93,87,0.061611374407582936,0.8957345971563981,0.10426540284360189,0.13744075829383887,0.3886255924170616,0.6350710900473934,0.995260663507109,1.0,1.0,0.990521327014218,83.0,0.0,0.0,225
270,278,0,502,0,0,0,0,0,0,0,0,0,0,0.05755395683453238,0.841726618705036,0.0539568345323741,0.09712230215827339,0.24100719424460432,0.4316546762589928,0.6942446043165468,0.8381294964028777,0.8884892086330936,0.8920863309352518,0.0,0.0,0.0,300
271,278,0,540,0,13,0,0,0,0,0,12,23,17,0.08633093525179857,0.9640287769784173,0.11510791366906475,0.16546762589928057,0.35611510791366907,0.5899280575539568,0.841726618705036,0.9964028776978417,0.9964028776978417,0.9964028776978417,7.0,0.0,0.0,300
272,278,2,514,0,0,0,0,0,0,0,5,0,0,0.06115107913669065,0.935251798561151,0.08992805755395683,0.1366906474820144,0.26258992805755393,0.4460431654676259,0.7589928057553957,0.9964028776978417,0.9820143884892086,0.9784172661870504,34.0,0.0,0.0,300
273,282,0,552,0,12,0,0,0,0,0,0,11,12,0.06382978723404255,0.9539007092198581,0.0851063829787234,0.10638297872340426,0.28368794326241137,0.49645390070921985,0.8156028368794326,0.9964539007092199,0.9964539007092199,1.0,5.0,0.0,0.0,300
274,281,0,552,0,8,0,0,0,0,0,2,15,11,0.05693950177935943,0.9572953736654805,0.099644128113879,0.12811387900355872,0.298932384341637,0.5551601423487544,0.8185053380782918,0.99644128113879,1.0,0.99644128113879,8.0,0.0,0.0,300
275,278,0,524,0,0,0,0,0,0,0,0,0,0,0.03597122302158273,0.9172661870503597,0.0683453237410072,0.08633093525179857,0.2841726618705036,0.4568345323741007,0.737410071942446,0.9532374100719424,0.9892086330935251,0.9820143884892086,2.0,0.0,0.0,300
276,278,0,529,0,0,0,0,0,0,0,0,1,0,0.07913669064748201,0.9388489208633094,0.08633093525179857,0.11151079136690648,0.2805755395683453,0.4460431654676259,0.7733812949640287,0.9784172661870504,0.9964028776978417,0.9784172661870504,3.0,0.0,0.0,300
277,280,0,507,0,0,0,0,0,0,0,0,0,0,0.05714285714285714,0.9142857142857143,0.08928571428571429,0.15357142857142858,0.3142857142857143,0.48214285714285715,0.7821428571428571,0.9821428571428571,0.9892857142857143,0.9642857142857143,1.0,0.0,0.0,300
278,283,0,516,0,0,0,0,0,0,0,0,0,0,0.0636042402826855,0.8515901060070671,0.0989399293286219,0.13074204946996468,0.2756183745583039,0.45229681978798586,0.6890459363957597,0.9151943462897526,0.9151943462897526,0.8904593639575972,0.0,0.0,0.0,300
279,281,0,532,0,0,0,0,0,0,0,4,8,6,0.05338078291814947,1.0,0.12099644128113879,0.12811387900355872,0.3416370106761566,0.505338078291815,0.7829181494661922,1.0,0.99644128113879,1.0,7.0,0.0,0.0,300
280,279,0,525,0,0,0,0,0,0,0,2,0,0,0.05734767025089606,0.9354838709677419,0.10752688172043011,0.13620071684587814,0.27956989247311825,0.46953405017921146,0.6845878136200717,0.996415770609319,1.0,0.996415770609319,2.0,0.0,0.0,300
281,278,0,513,0,0,0,0,0,0,0,0,0,0,0.050359712230215826,0.920863309352518,0.06474820143884892,0.09352517985611511,0.2733812949640288,0.3597122302158273,0.7589928057553957,0.9784172661870504,0.9856115107913669,0.9676258992805755,0.0,0.0,0.0,300
282,280,0,551,0,7,0,0,0,0,0,22,19,22,0.08571428571428572,0.9928571428571429,0.09642857142857143,0.11428571428571428,0.29642857142857143,0.49642857142857144,0.8107142857142857,0.9964285714285714,0.9964285714285714,0.9928571428571429,11.0,0.0,0.0,300
283,281,0,526,0,0,0,0,0,0,0,1,0,3,0.060498220640569395,0.9501779359430605,0.08185053380782918,0.1601423487544484,0.3487544483985765,0.501779359430605,0.7900355871886121,0.99644128113879,0.99644128113879,0.99644128113879,9.0,0.0,0.0,300
284,282,0,499,0,0,0,0,0,0,0,0,0,0,0.0673758865248227,0.8936170212765957,0.07446808510638298,0.12056737588652482,0.24113475177304963,0.4078014184397163,0.6595744680851063,0.9042553191489362,0.9468085106382979,0.950354609929078,0.0,0.0,0.0,300
285,278,0,513,0,0,0,0,0,0,0,0,0,0,0.06474820143884892,0.8848920863309353,0.07913669064748201,0.10071942446043165,0.302158273381295,0.5287769784172662,0.7733812949640287,0.9280575539568345,0.9532374100719424,0.935251798561151,0.0,0.0,0.0,300
286,279,0,536,0,0,0,0,0,0,0,2,1,0,0.043010752688172046,0.946236559139785,0.0967741935483871,0.15053763440860216,0.27956989247311825,0.44086021505376344,0.7706093189964157,1.0,0.996415770609319,0.992831541218638,26.0,0.0,0.0,300
287,281,0,547,0,12,0,0,0,0,0,1,17,17,0.03914590747330961,0.9644128113879004,0.09252669039145907,0.12099644128113879,0.2669039145907473,0.4483985765124555,0.7900355871886121,1.0,0.99644128113879,0.99644128113879,13.0,0.0,0.0,300
288,282,0,521,0,-1,0,0,0,0,0,0,-1,-1,0.0425531914893617,0.9219858156028369,0.04964539007092199,0.09219858156028368,0.28368794326241137,0.43617021276595747,0.6950354609929078,0.8971631205673759,0.9858156028368794,0.9680851063829787,1.0,0.0,0.0,300
289,280,0,531,0,0,0,0,0,0,0,0,0,0,0.06428571428571428,0.9178571428571428,0.08928571428571429,0.1357142857142857,0.275,0.38571428571428573,0.6785714285714286,0.9428571428571428,0.9785714285714285,0.9821428571428571,0.0,0.0,0.0,300
290,281,0,516,0,0,0,0,0,0,0,0,0,0,0.042704626334519574,0.8932384341637011,0.09608540925266904,0.14590747330960854,0.2775800711743772,0.46619217081850534,0.6548042704626335,0.9323843416370107,0.9430604982206405,0.9430604982206405,0.0,0.0,0.0,300
291,278,0,544,0,18,0,0,0,0,0,26,34,30,0.0539568345323741,0.9928057553956835,0.05755395683453238,0.1079136690647482,0.3597122302158273,0.5215827338129496,0.8633093525179856,0.9964028776978417,0.9964028776978417,0.9964028776978417,8.0,0.0,0.0,300
292,277,0,521,0,-1,0,0,0,0,0,5,-1,-1,0.05415162454873646,0.9386281588447654,0.10469314079422383,0.12274368231046931,0.2743682310469314,0.44765342960288806,0.7942238267148014,0.9963898916967509,0.9891696750902527,0.9891696750902527,6.0,0.0,0.0,300
293,281,0,515,0,0,0,0,0,0,0,0,0,0,0.0498220640569395,0.9395017793594306,0.07829181494661921,0.1387900355871886,0.34519572953736655,0.5302491103202847,0.7829181494661922,0.9822064056939501,0.9857651245551602,0.9715302491103203,6.0,0.0,0.0,300
294,281,0,539,0,4,0,0,0,0,0,6,6,13,0.06405693950177936,0.9857651245551602,0.06405693950177936,0.099644128113879,0.2918149466192171,0.45195729537366547,0.7615658362989324,0.99644128113879,0.99644128113879,0.99644128113879,18.0,0.0,0.0,300
295,280,0,495,0,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.8678571428571429,0.05,0.09285714285714286,0.2,0.36428571428571427,0.6714285714285714,0.925,0.9428571428571428,0.9285714285714286,0.0,0.0,0.0,300
296,281,0,502,0,0,0,0,0,0,0,0,0,0,0.0498220640569395,0.9181494661921709,0.08185053380782918,0.11743772241992882,0.2918149466192171,0.43416370106761565,0.7188612099644128,0.9608540925266904,0.9608540925266904,0.9679715302491103,0.0,0.0,0.0,300
297,279,0,541,0,0,0,0,0,0,0,18,14,11,0.05734767025089606,1.0,0.06810035842293907,0.11469534050179211,0.30824372759856633,0.46953405017921146,0.8315412186379928,0.996415770609319,1.0,0.996415770609319,8.0,0.0,0.0,300
298,281,1,535,0,0,0,0,0,0,0,0,5,0,0.06761565836298933,0.9466192170818505,0.0711743772241993,0.11743772241992882,0.2846975088967972,0.47686832740213525,0.7580071174377224,0.9786476868327402,0.99644128113879,0.99644128113879,60.0,0.0,0.0,300
299,282,0,522,0,0,0,0,0,0,0,0,0,0,0.05319148936170213,0.8865248226950354,0.09219858156028368,0.10283687943262411,0.29432624113475175,0.41843971631205673,0.7553191489361702,0.9148936170212766,0.9361702127659575,0.9432624113475178,0.0,0.0,0.0,300
300,278,0,530,0,0,0,0,0,0,0,0,0,0,0.0683453237410072,0.9280575539568345,0.08633093525179857,0.15467625899280577,0.31654676258992803,0.5071942446043165,0.7230215827338129,0.9676258992805755,0.9928057553956835,0.9892086330935251,0.0,0.0,0.0,300
301,280,0,523,0,0,0,0,0,0,0,0,9,2,0.06428571428571428,0.975,0.07857142857142857,0.1,0.3107142857142857,0.49642857142857144,0.7928571428571428,0.9821428571428571,0.9964285714285714,0.9964285714285714,8.0,0.0,0.0,300
302,278,2,535,0,4,0,0,0,0,0,0,6,15,0.04316546762589928,0.9532374100719424,0.06474820143884892,0.11151079136690648,0.2949640287769784,0.4568345323741007,0.7769784172661871,0.9928057553956835,1.0,1.0,29.0,0.0,0.0,300
303,277,0,525,0,0,0,0,0,0,0,0,6,5,0.05415162454873646,0.9783393501805054,0.09386281588447654,0.11191335740072202,0.3285198555956679,0.5018050541516246,0.7653429602888087,0.9458483754512635,0.9963898916967509,0.9963898916967509,11.0,0.0,0.0,300
304,283,0,546,0,9,0,0,0,0,0,18,19,23,0.028268551236749116,0.9929328621908127,0.04946996466431095,0.13427561837455831,0.26501766784452296,0.47703180212014135,0.8127208480565371,0.9964664310954063,1.0,0.9964664310954063,15.0,0.0,0.0,300
305,281,0,521,0,0,0,0,0,0,0,0,4,9,0.03914590747330961,0.9750889679715302,0.07829181494661921,0.10676156583629894,0.2846975088967972,0.43416370106761565,0.697508896797153,0.9537366548042705,1.0,0.99644128113879,15.0,0.0,0.0,300
306,281,0,526,0,0,0,0,0,0,0,0,0,0,0.0498220640569395,0.9288256227758007,0.0711743772241993,0.09252669039145907,0.298932384341637,0.498220640569395,0.7651245551601423,0.9822064056939501,0.9857651245551602,0.99644128113879,4.0,0.0,0.0,300
307,279,0,529,0,0,0,0,0,0,0,0,0,0,0.07168458781362007,0.9283154121863799,0.04659498207885305,0.12186379928315412,0.31899641577060933,0.5161290322580645,0.7885304659498208,0.974910394265233,0.985663082437276,0.978494623655914,0.0,0.0,0.0,300
308,277,0,552,0,25,0,0,0,0,0,19,28,25,0.06859205776173286,0.9205776173285198,0.07220216606498195,0.11552346570397112,0.3104693140794224,0.4368231046931408,0.8014440433212996,0.9963898916967509,0.9963898916967509,0.9927797833935018,10.0,0.0,0.0,300
309,278,0,536,0,0,0,0,0,0,0,2,-1,3,0.06115107913669065,0.9784172661870504,0.07913669064748201,0.14028776978417265,0.34172661870503596,0.4676258992805755,0.7949640287769785,0.9964028776978417,0.9784172661870504,0.9964028776978417,10.0,0.0,0.0,300
310,278,0,499,0,0,0,0,0,0,0,0,0,0,0.046762589928057555,0.8992805755395683,0.0683453237410072,0.11151079136690648,0.2302158273381295,0.41007194244604317,0.7122302158273381,0.9100719424460432,0.9748201438848921,0.9496402877697842,0.0,0.0,0.0,300
311,280,0,528,0,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.9357142857142857,0.07857142857142857,0.11071428571428571,0.3357142857142857,0.5464285714285714,0.7892857142857143,0.9857142857142858,0.9892857142857143,0.9892857142857143,0.0,0.0,0.0,300
312,281,0,513,0,0,0,0,0,0,0,0,0,0,0.03914590747330961,0.8932384341637011,0.05693950177935943,0.1103202846975089,0.2669039145907473,0.4555160142348754,0.6761565836298933,0.8932384341637011,0.9430604982206405,0.9395017793594306,0.0,0.0,0.0,300
313,278,0,565,0,15,0,0,0,0,0,18,27,32,0.0539568345323741,0.9856115107913669,0.07913669064748201,0.11870503597122302,0.37050359712230213,0.5143884892086331,0.8093525179856115,1.0,1.0,1.0,14.0,0.0,0.0,300
314,282,0,521,0,0,0,0,0,0,0,0,0,0,0.0673758865248227,0.8900709219858156,0.0851063829787234,0.14184397163120568,0.3333333333333333,0.5,0.7872340425531915,0.925531914893617,0.9609929078014184,0.9539007092198581,0.0,0.0,0.0,300
315,277,0,579,0,28,0,0,0,0,0,38,51,46,0.07942238267148015,0.9891696750902527,0.07581227436823104,0.12274368231046931,0.2924187725631769,0.4729241877256318,0.8158844765342961,0.9963898916967509,0.9963898916967509,0.9891696750902527,10.0,0.0,0.0,300
316,283,0,518,0,3,0,0,0,0,0,0,10,4,0.028268551236749116,0.9540636042402827,0.08833922261484099,0.12014134275618374,0.24028268551236748,0.4381625441696113,0.7314487632508834,0.9752650176678446,0.9964664310954063,1.0,9.0,0.0,0.0,300
317,280,1,514,0,0,0,0,0,0,0,0,-1,0,0.05357142857142857,0.9285714285714286,0.08928571428571429,0.11071428571428571,0.2714285714285714,0.42142857142857143,0.7392857142857143,0.9607142857142857,0.9964285714285714,0.9678571428571429,46.0,0.0,0.0,300
318,277,0,516,0,0,0,0,0,0,0,0,0,0,0.05054151624548736,0.9061371841155235,0.061371841155234655,0.07220216606498195,0.259927797833935,0.40794223826714804,0.7003610108303249,0.9530685920577617,0.9747292418772563,0.9819494584837545,0.0,0.0,0.0,300
319,279,1,517,0,0,0,0,0,0,0,0,2,0,0.07526881720430108,0.9498207885304659,0.053763440860215055,0.0931899641577061,0.22939068100358423,0.3978494623655914,0.7240143369175627,0.946236559139785,0.996415770609319,0.978494623655914,28.0,0.0,0.0,300
320,279,0,524,0,5,0,0,0,0,0,1,0,9,0.053763440860215055,0.9498207885304659,0.06093189964157706,0.1003584229390681,0.2939068100358423,0.4551971326164875,0.7670250896057348,1.0,0.985663082437276,1.0,13.0,0.0,0.0,300
321,278,0,530,0,3,0,0,0,0,0,0,6,5,0.05755395683453238,0.935251798561151,0.08633093525179857,0.12589928057553956,0.2697841726618705,0.41007194244604317,0.7410071942446043,0.9280575539568345,0.9892086330935251,1.0,5.0,0.0,0.0,300
322,281,0,533,0,5,0,0,0,0,0,2,10,16,0.046263345195729534,0.9822064056939501,0.1103202846975089,0.16725978647686832,0.28825622775800713,0.4875444839857651,0.7615658362989324,0.99644128113879,1.0,0.99644128113879,9.0,0.0,0.0,300
323,280,0,528,0,0,0,0,0,0,0,0,7,4,0.04642857142857143,0.9928571428571429,0.08928571428571429,0.10357142857142858,0.29285714285714287,0.4607142857142857,0.75,0.975,0.9964285714285714,1.0,13.0,0.0,0.0,300
324,279,0,526,0,0,0,0,0,0,0,3,14,10,0.021505376344086023,0.992831541218638,0.035842293906810034,0.08960573476702509,0.3010752688172043,0.4874551971326165,0.7706093189964157,0.996415770609319,0.996415770609319,0.996415770609319,12.0,0.0,0.0,300
325,282,0,539,0,4,0,0,0,0,0,6,12,6,0.05673758865248227,0.950354609929078,0.09574468085106383,0.12056737588652482,0.2978723404255319,0.5212765957446809,0.8404255319148937,0.9964539007092199,0.9964539007092199,0.9929078014184397,5.0,0.0,0.0,300
326,282,0,525,0,0,0,0,0,0,0,0,2,2,0.05673758865248227,0.9893617021276596,0.0673758865248227,0.0851063829787234,0.3191489361702128,0.5212765957446809,0.7695035460992907,0.975177304964539,0.9929078014184397,1.0,8.0,0.0,0.0,300
327,278,0,556,0,17,0,0,0,0,0,8,34,28,0.039568345323741004,0.9820143884892086,0.08992805755395683,0.11870503597122302,0.32014388489208634,0.5143884892086331,0.7841726618705036,0.9964028776978417,0.9964028776978417,1.0,14.0,0.0,0.0,300
328,279,0,531,0,0,0,0,0,0,0,0,17,12,0.05017921146953405,0.992831541218638,0.08602150537634409,0.1039426523297491,0.3225806451612903,0.4910394265232975,0.7491039426523297,0.989247311827957,1.0,1.0,16.0,0.0,0.0,300
329,280,1,532,0,0,0,0,0,0,0,0,2,0,0.05357142857142857,0.9214285714285714,0.06785714285714285,0.11071428571428571,0.2571428571428571,0.42142857142857143,0.6714285714285714,0.9178571428571428,0.9964285714285714,0.9678571428571429,69.0,0.0,0.0,300
330,282,0,550,0,0,0,0,0,0,0,7,13,8,0.04609929078014184,0.975177304964539,0.09574468085106383,0.1524822695035461,0.36524822695035464,0.524822695035461,0.7659574468085106,0.9964539007092199,1.0,0.9964539007092199,11.0,0.0,0.0,300
331,281,0,534,0,0,0,0,0,0,0,1,0,2,0.05693950177935943,0.9644128113879004,0.06761565836298933,0.12811387900355872,0.3309608540925267,0.498220640569395,0.8540925266903915,0.99644128113879,0.99644128113879,0.99644128113879,4.0,0.0,0.0,300
332,283,1,562,0,23,0,0,0,0,0,20,27,40,0.04946996466431095,1.0,0.08480565371024736,0.15901060070671377,0.3392226148409894,0.5512367491166078,0.8162544169611308,0.9964664310954063,0.9964664310954063,0.9964664310954063,47.0,0.0,0.0,300
333,282,0,541,0,11,0,0,0,0,0,5,20,11,0.05673758865248227,0.9468085106382979,0.0673758865248227,0.09219858156028368,0.32269503546099293,0.5354609929078015,0.8297872340425532,0.9964539007092199,0.9964539007092199,0.9858156028368794,7.0,0.0,0.0,300
